Date,ProductName,Quantity,UnitPrice,StoreLocation,PaymentType,PromotionApplied,Weather,Temperature,StaffPerformanceRating,CustomerFeedback,DeliveryTime_min,OrderType,CustomerName,CustomerAddress,Customer_PhoneNumber,CustomerEmail,Staff_Name,Staff_Email,DayOfWeek,TotalSales
2023-02-06 23:00:00,Chocolate Cake,4,16.24085679,South,Cash,TRUE,Cloudy,26.58007545,Poor,,26,Online Order,Stephen Robles,"PSC 7903, Box 7712
APO AP 62895",001-666-831-5068,gutierrezjames@example.net,Jessica Ruiz,fletcheranna@example.com,Monday,64.96342717
2023-02-07 00:00:00,Chocolate Cake,1,13.57868306,East,Credit Card,TRUE,Sunny,31.73002738,Poor,Negative,37,Online Order,Randy Ramos,"703 Carter Fords Apt. 539
Billyhaven, AR 85721",636-933-3203x97166,,Alicia Powers MD,bakerjustin@example.net,Tuesday,13.57868306
2023-02-07 01:00:00,Pizza Margherita,5,19.79370008,North,Cash,TRUE,Rainy,,Good,,59,Phone Order,Heather Erickson,"243 Kennedy Isle
Christophertown, AL 80505",001-537-534-9870,,Felicia Black,sjackson@example.org,Tuesday,98.9685004
2023-02-07 02:00:00,Chocolate Cake,3,11.2210374,South,Cash,TRUE,Sunny,26.79892659,Excellent,Neutral,53,In Store,Carl Anderson,"9266 Johnson Glens Suite 895
Derekshire, CO 42394",7649887084,glenn49@example.com,Sean Miller,dmason@example.net,Tuesday,33.66311221
2023-02-07 03:00:00,Cheesecake,4,16.30797611,East,Cash,FALSE,Rainy,31.88284907,Good,Neutral,39,Online Order,Christina Johnston,"USNV Strong
FPO AA 69033",604-411-7195x6030,billy99@example.org,James Hubbard,melissa96@example.com,Tuesday,65.23190443
2023-02-07 04:00:00,Red Velvet Cake,4,18.07202632,South,Credit Card,FALSE,Cloudy,32.57932694,Good,Negative,24,Online Order,James Cochran,"475 Kathryn Falls Suite 430
Micheleburgh, SD 23393",257-914-9406,rcollier@example.org,Caitlin Gomez,,Tuesday,72.28810528
2023-02-07 05:00:00,Pizza Margherita,4,15.1846774,North,Cash,TRUE,Cloudy,29.82163627,Poor,Negative,44,Phone Order,Connor Jimenez,"3864 Lynn Gardens Suite 332
West Andrew, IN 95528",(259)788-5967x941,brianlove@example.com,David Lara,richardreyes@example.net,Tuesday,60.73870958
2023-02-07 06:00:00,Pizza Margherita,4,11.17797111,South,Credit Card,FALSE,Sunny,23.42638778,Poor,Positive,24,Online Order,Debbie Bates,"0916 Figueroa Crescent
Port Jasonside, ND 32727",001-594-391-6689,adamsdaniel@example.com,Bruce Watts,neilgallegos@example.com,Tuesday,44.71188443
2023-02-07 07:00:00,Pizza Beef Double decker,4,16.30391946,East,Online,TRUE,Sunny,24.11017671,Average,Positive,48,Online Order,John Davis,"47270 Bennett Mount Apt. 409
Wheelerfurt, IN 37959",(891)879-0809x132,colin92@example.com,Scott Diaz,,Tuesday,65.21567784
2023-02-07 08:00:00,Vanilla Cake,5,8.055007067,North,Cash,TRUE,Cloudy,,Excellent,Negative,27,Phone Order,Michael Thompson,"878 Kathleen Motorway Apt. 232
Matthewtown, TN 92719",(649)385-2158,,Tony Stewart,fcole@example.org,Tuesday,40.27503533
2023-02-07 09:00:00,Vanilla Cake,3,9.913282478,East,Cash,TRUE,Sunny,21.75206162,Excellent,Positive,43,Online Order,Jacob Ruiz,"USCGC Brown
FPO AE 63803",(832)977-4219x5754,perezrobert@example.net,Joseph Torres,mariahayes@example.net,Tuesday,29.73984743
2023-02-07 10:00:00,Cheesecake,4,13.20027883,North,Online,TRUE,Cloudy,24.09739431,Poor,Neutral,52,Online Order,Christopher Brown,"126 Welch Creek
Williamsberg, SD 50707",+1-531-352-8473x20452,jeffrey96@example.com,Cheryl Valenzuela,,Tuesday,52.80111531
2023-02-07 11:00:00,Pizza Pepperoni,2,13.63114081,North,Online,FALSE,Cloudy,23.14278836,Poor,Neutral,55,Phone Order,Steven Robinson,"208 Shawn Roads Apt. 717
West Nicole, ID 40310",(422)480-9799,daniel69@example.com,Patrick Middleton,perezjoy@example.org,Tuesday,27.26228162
2023-02-07 12:00:00,Pizza Pepperoni,2,5.332122132,West,Cash,FALSE,Rainy,26.82993125,Excellent,Negative,59,In Store,Stephanie Garcia,"872 Christopher Squares Suite 748
Kennethhaven, AK 19865",(348)319-6501x1387,timothychavez@example.net,John Caldwell,ureynolds@example.org,Tuesday,10.66424426
2023-02-07 13:00:00,Carrot Cake,3,19.17671283,West,Online,FALSE,Sunny,33.62656322,Average,Neutral,23,Online Order,Melinda Harris,"USCGC Madden
FPO AP 02169",493-654-5480x47913,hthomas@example.org,Paul Robbins,brent52@example.net,Tuesday,57.53013849
2023-02-07 14:00:00,Cheesecake,1,15.44940907,West,Credit Card,FALSE,Cloudy,21.56720475,Poor,Negative,27,Online Order,Joseph Bryant,"3358 Anthony Drive
Aaronfurt, IL 02157",866-253-7554x665,andreasmith@example.org,James Tran,ndavis@example.com,Tuesday,15.44940907
2023-02-07 15:00:00,Pizza Margherita,1,12.43555625,North,Credit Card,TRUE,Sunny,30.80401886,Average,Neutral,51,In Store,Ashley Briggs DVM,"0005 Maurice Square Suite 745
New Jesseburgh, IN 96277",(988)765-1207,rjones@example.net,Cynthia Lopez,qharris@example.org,Tuesday,12.43555625
2023-02-07 16:00:00,Cheesecake,1,18.99690852,South,Cash,FALSE,Rainy,30.30924507,Good,,28,Phone Order,Stephanie Lee,"80856 George Center Apt. 449
South Carol, DC 87935",837-754-1570x21445,emccoy@example.com,Catherine Miles,joshua52@example.org,Tuesday,18.99690852
2023-02-07 17:00:00,Cheesecake,2,11.58643348,East,Credit Card,TRUE,Rainy,21.43631298,Poor,Neutral,51,In Store,Shirley Mejia,"1696 Katherine Fork
West Kevinville, KS 62285",391-829-8865,amy95@example.com,John Maxwell,hilllaura@example.net,Tuesday,23.17286696
2023-02-07 18:00:00,Cheesecake,1,19.70653355,East,Credit Card,TRUE,Sunny,33.83858607,Good,Neutral,23,Online Order,Cassidy Conner,"70203 Davis Motorway
New Jim, MN 63700",707.457.0586,morrisdonald@example.com,Jason Williams,,Tuesday,19.70653355
2023-02-07 19:00:00,Vanilla Cake,5,12.68427136,East,Cash,FALSE,Sunny,28.52708303,Poor,Positive,22,In Store,Stephanie Brooks,"481 Julie Cove
Sharonview, TN 70179",896.247.3144,bsmith@example.net,Frank Ramirez,lruiz@example.org,Tuesday,63.42135679
2023-02-07 20:00:00,Cheesecake,4,6.71428655,West,Online,TRUE,Cloudy,25.45588282,Good,Positive,53,Phone Order,Timothy Beck,"629 Hines Spur Apt. 602
West Michael, PR 35872",703-695-9269x7434,jason48@example.com,Christopher Lyons,ana85@example.org,Tuesday,26.8571462
2023-02-07 21:00:00,Red Velvet Cake,2,16.47201459,North,Cash,FALSE,Rainy,,Poor,Positive,54,Online Order,David Phillips,"PSC 5185, Box 3872
APO AP 84704",001-327-235-1741,bhurley@example.net,Paul Washington,james31@example.com,Tuesday,32.94402917
2023-02-07 22:00:00,Pizza Pepperoni,3,15.18346588,West,Credit Card,FALSE,Rainy,23.86048188,Average,Positive,17,Phone Order,Jennifer Calhoun,"41382 Marcus Wall Apt. 483
South Justin, WV 87081",490.797.1357x7310,cartercynthia@example.com,Deanna Robinson,jamespayne@example.net,Tuesday,45.55039763
2023-02-07 23:00:00,Carrot Cake,3,16.59480082,South,Cash,FALSE,Rainy,,Average,Positive,54,Phone Order,Sarah Nielsen,"65375 Johnson Trafficway
Williamsberg, WY 99303",+1-687-420-1707x0439,shelby03@example.org,Rachel Andersen,rperez@example.org,Tuesday,49.78440246
2023-02-08 00:00:00,Red Velvet Cake,4,19.27163043,North,Cash,FALSE,Sunny,20.59566811,Average,Positive,47,In Store,Charles Copeland,"64206 Cook Junction
Mcphersonborough, MA 80263",(483)825-6190,alexander04@example.com,Phyllis Wade,warnerholly@example.com,Wednesday,77.08652172
2023-02-08 01:00:00,Carrot Cake,2,16.64733954,East,Credit Card,FALSE,Cloudy,32.59112056,Good,Negative,46,In Store,Bryan House,"4653 Williams Parkway Apt. 845
Bennettton, DE 66749",219.915.2645x52572,phood@example.org,Robert Valencia,,Wednesday,33.29467908
2023-02-08 02:00:00,Pizza Beef Double decker,1,14.17004903,West,Credit Card,TRUE,Sunny,26.72256271,Average,Negative,21,Phone Order,Adam Wilson,"0935 Holmes Point Suite 444
Port John, ND 17763",205-233-5452,ybradley@example.com,Rachael Watson,randall94@example.org,Wednesday,14.17004903
2023-02-08 03:00:00,Carrot Cake,1,17.85963354,West,Cash,FALSE,Sunny,29.55039372,Good,,33,Phone Order,Bridget Walker,"249 Gonzalez Green
East Markmouth, NV 69247",704.548.4336x55623,,Seth Massey,,Wednesday,17.85963354
2023-02-08 04:00:00,Pizza Pepperoni,5,15.09869659,South,Credit Card,FALSE,Sunny,23.3185673,Poor,,48,Online Order,Edward Moreno,"16181 Robbins Flats Apt. 110
North Michael, RI 92811",001-678-845-1787x9069,emmapotts@example.net,Julie Lopez,zrogers@example.com,Wednesday,75.49348295
2023-02-08 05:00:00,Pizza Pepperoni,5,11.12178585,South,Credit Card,TRUE,Cloudy,30.15610569,Good,Positive,28,Phone Order,Johnny Mccarthy,"7121 Robbins Throughway Suite 587
North Denise, HI 96975",001-792-884-1809x38810,jcalderon@example.org,Denise Beltran,xlogan@example.org,Wednesday,55.60892926
2023-02-08 06:00:00,Cheesecake,1,18.28429646,West,Credit Card,FALSE,Sunny,31.58360414,Poor,,33,Phone Order,Richard Simpson,"729 Shaw Plaza
Sandraville, KS 76250",(295)245-2477x995,daniel53@example.com,Theresa Williams,sally85@example.com,Wednesday,18.28429646
2023-02-08 07:00:00,Fruit Cake,3,8.328506912,South,Credit Card,FALSE,Rainy,27.0981978,Excellent,Neutral,40,In Store,Penny Smith MD,"02542 Thompson Turnpike Suite 251
Catherineborough, DE 41394",(641)878-3080x0147,michelleayers@example.com,Amy Rivas,andersonraymond@example.net,Wednesday,24.98552074
2023-02-08 08:00:00,Pizza Beef Double decker,3,15.71961912,East,Credit Card,TRUE,Rainy,29.26590386,Excellent,Negative,31,Phone Order,Jose Tran,"32942 Kelly Row
Kellyport, MN 14336",437-614-3707x9107,jessicabrown@example.org,Nicolas Spencer,brodriguez@example.org,Wednesday,47.15885737
2023-02-08 09:00:00,Pizza Margherita,5,18.22345182,South,Credit Card,TRUE,Rainy,26.84488886,Excellent,Negative,42,Phone Order,Charles Davis Jr.,"32074 Thomas Unions Apt. 203
Webbburgh, GU 26209",946-680-8869x5235,morrisemily@example.com,Holly Lee,shortjoshua@example.net,Wednesday,91.11725912
2023-02-08 10:00:00,Chocolate Cake,4,15.9697478,South,Online,FALSE,Cloudy,33.41137054,Good,Negative,33,In Store,Margaret Jarvis,"2750 Cruz Trail Suite 127
Annastad, VI 12846",(201)668-4084x89928,morenojacqueline@example.com,Isabel Lewis,staylor@example.org,Wednesday,63.87899118
2023-02-08 11:00:00,Carrot Cake,1,15.45913129,West,Cash,TRUE,Sunny,27.46803771,Excellent,Neutral,41,Online Order,William Jones,"42561 Lance Dale Suite 380
Ashleychester, PR 92445",(911)982-1014,vincent79@example.org,John Lin,jennifer33@example.org,Wednesday,15.45913129
2023-02-08 12:00:00,Fruit Cake,5,16.28957441,West,Credit Card,FALSE,Cloudy,,Excellent,Positive,33,In Store,Jonathan Jones,"608 Adrian Gardens Suite 090
East Jill, MP 78229",(548)787-4386x7641,michael93@example.net,Alicia Weeks,jessicahall@example.com,Wednesday,81.44787206
2023-02-08 13:00:00,Cheesecake,5,11.97582872,North,Cash,TRUE,Sunny,32.02028087,Excellent,,47,In Store,Jesse Levine,"67200 Martin Shoal
North Curtis, UT 79007",001-313-420-9348x1304,,Crystal Bush,calebrodriguez@example.net,Wednesday,59.87914362
2023-02-08 14:00:00,Vanilla Cake,1,18.11256023,North,Online,FALSE,Rainy,,Poor,Negative,21,Phone Order,Joseph Smith,"Unit 7682 Box 0584
DPO AE 47094",001-439-540-4094x1543,,Jorge Lambert,courtneymcfarland@example.net,Wednesday,18.11256023
2023-02-08 15:00:00,Pizza Margherita,1,8.051547127,West,Credit Card,FALSE,Sunny,23.45126738,Average,Neutral,43,Phone Order,James Gilbert,"299 David Rue Apt. 220
Port Sheri, MN 55783",001-572-843-5499x0125,rodriguezkevin@example.org,Patricia Harper,dparrish@example.org,Wednesday,8.051547127
2023-02-08 16:00:00,Fruit Cake,3,6.91079624,South,Cash,FALSE,Sunny,26.09123199,Good,Positive,57,Online Order,Kristy Obrien,"2162 Garcia Isle Apt. 164
Markville, FM 89742",2869382295,william14@example.com,Amy Gutierrez,kristahill@example.org,Wednesday,20.73238872
2023-02-08 17:00:00,Vanilla Cake,4,9.282631702,South,Credit Card,TRUE,Sunny,32.39326064,Excellent,Negative,19,Phone Order,Randall Lopez,"69764 Crystal Ridges Apt. 089
Tatebury, DC 19237",325.312.0829x02471,randallamy@example.com,Richard Baker,mjones@example.com,Wednesday,37.13052681
2023-02-08 18:00:00,Pizza Beef Double decker,4,12.97366095,North,Credit Card,FALSE,Cloudy,23.41448804,Poor,Neutral,44,Online Order,Kevin Morton,"7486 Juan Walks Suite 957
South Billybury, PW 54637",886.808.0039x423,mark24@example.com,Robert Kelley,zthomas@example.net,Wednesday,51.89464381
2023-02-08 19:00:00,Cheesecake,1,12.65842693,North,Credit Card,TRUE,Sunny,27.86654519,Average,Positive,57,Online Order,Andrew Jones,"USNS Bruce
FPO AP 62358",001-356-232-5600x37329,churchcharles@example.org,Eric Leonard,omoreno@example.com,Wednesday,12.65842693
2023-02-08 20:00:00,Pizza Margherita,2,17.30898137,North,Credit Card,FALSE,Sunny,32.09145122,Average,,22,Online Order,Bradley Schneider,"40259 Nicholas Isle Suite 963
Perezmouth, RI 59384",882.739.5127x7055,alexandrabenson@example.net,Melissa Martin MD,hughesamy@example.com,Wednesday,34.61796273
2023-02-08 21:00:00,Pizza Margherita,5,11.06852985,East,Credit Card,FALSE,Sunny,25.30216213,Average,Negative,56,Online Order,Alisha Nelson,"4867 Hart Drive
Port Dawn, NM 12583",501-389-8810x904,allenvanessa@example.net,Mary Green,lisadavis@example.com,Wednesday,55.34264923
2023-02-08 22:00:00,Pizza Margherita,5,12.26516639,East,Credit Card,FALSE,Cloudy,29.63314456,Poor,Negative,26,Phone Order,Jeremy Jimenez,"502 Alex Cliff Suite 548
South James, DE 80003",420-695-5787x2198,whiterobert@example.org,Elizabeth Page,ericasanders@example.org,Wednesday,61.32583197
2023-02-08 23:00:00,Pizza Beef Double decker,1,5.200515249,North,Credit Card,FALSE,Cloudy,23.68447361,Excellent,Negative,56,In Store,Stacey Reed,"02324 Brandon Plaza Suite 718
South Billy, ND 47889",636.510.2785x9001,mckenziestephanie@example.net,Brenda Mueller DVM,colemichele@example.com,Wednesday,5.200515249
2023-02-09 00:00:00,Carrot Cake,2,11.14608855,South,Online,FALSE,Cloudy,21.63919168,Average,Negative,27,In Store,Brian Peters,"230 Robert Mission Suite 915
Normatown, KS 51881",405.969.7034x6739,mtate@example.org,Jennifer Thornton,moyercameron@example.com,Thursday,22.29217709
2023-02-09 01:00:00,Pizza Beef Double decker,3,14.71661349,North,Online,TRUE,Sunny,31.91576338,Poor,Neutral,40,Phone Order,Cassandra Spears,"754 Mitchell Overpass Apt. 627
Lake Edwardstad, TX 24020",414-673-1363,whitecrystal@example.org,Courtney Juarez,crussell@example.org,Thursday,44.14984048
2023-02-09 02:00:00,Chocolate Cake,1,5.232624959,East,Credit Card,TRUE,Rainy,21.48452935,Poor,Neutral,32,Phone Order,Maria Harrington,"714 Brandon Inlet Apt. 469
Lake Cynthia, NH 78325",001-791-934-9206x221,,Nicole Benjamin,dlawson@example.com,Thursday,5.232624959
2023-02-09 03:00:00,Pizza Pepperoni,1,9.213229478,South,Credit Card,TRUE,Rainy,24.07072093,Good,Negative,56,Online Order,Amanda York,"0657 Garcia Springs
East Laura, FM 95983",001-852-691-1640x9465,ipayne@example.org,Joel Clark,gabrielle95@example.org,Thursday,9.213229478
2023-02-09 04:00:00,Cheesecake,5,8.119345389,East,Online,FALSE,Rainy,32.82664133,Poor,Positive,34,Phone Order,Tracy Webb,"39913 Steven Drive Apt. 161
Markston, FM 80014",8509458048,kenneth36@example.net,Michael King,csanchez@example.net,Thursday,40.59672695
2023-02-09 05:00:00,Pizza Beef Double decker,1,5.629781434,South,Online,FALSE,Sunny,,Average,Negative,30,In Store,Lynn Sawyer,"255 Dudley Cape
New Rhondaland, PA 74544",(218)608-9525,cynthia00@example.com,Julia Matthews,smack@example.org,Thursday,5.629781434
2023-02-09 06:00:00,Vanilla Cake,1,12.18890135,East,Online,TRUE,Rainy,34.59568024,Average,,51,Phone Order,Jenna Barnett,"68510 Finley Lock Suite 364
Port Tonya, ND 02678",569-392-8139,vglenn@example.net,Victor Mcbride,hermanmark@example.com,Thursday,12.18890135
2023-02-09 07:00:00,Chocolate Cake,1,7.725849398,South,Credit Card,FALSE,Rainy,34.69601502,Poor,Positive,17,Phone Order,Benjamin Moore,"786 Lawson Spurs Suite 079
Smithborough, HI 48268",393.690.3057x6056,,Tanya Watts,stevengarcia@example.net,Thursday,7.725849398
2023-02-09 08:00:00,Pizza Pepperoni,5,16.14622309,South,Cash,FALSE,Rainy,24.02414031,Average,Positive,41,Online Order,Philip Berger,"76144 Deborah Drive
South Melissaton, AZ 78833",585-783-2512x4344,tracywilliams@example.org,Timothy Davis,richardmurphy@example.com,Thursday,80.73111547
2023-02-09 09:00:00,Carrot Cake,3,17.71891826,South,Cash,FALSE,Sunny,20.61467333,Poor,,29,Online Order,David Mcdaniel,"195 Donna Turnpike Suite 063
North Mariaborough, WI 12517",859-674-6316,matthew21@example.com,Matthew Hawkins,mendozajustin@example.net,Thursday,53.15675477
2023-02-09 10:00:00,Vanilla Cake,3,13.18377774,South,Cash,TRUE,Rainy,30.57594926,Average,Positive,48,Online Order,Carrie Gray,"5897 Joseph Crescent Apt. 144
Brucefort, VA 15724",7918290132,tammybolton@example.net,Rebecca Abbott,bwarner@example.org,Thursday,39.55133322
2023-02-09 11:00:00,Cheesecake,1,19.72561014,West,Cash,TRUE,Rainy,26.76479754,Good,,59,Online Order,Alyssa Mcintyre,"USCGC Horton
FPO AP 27861",(388)511-5175x450,vmack@example.net,Marilyn Garcia,,Thursday,19.72561014
2023-02-09 12:00:00,Vanilla Cake,5,11.75717857,East,Credit Card,TRUE,Sunny,21.51129266,Excellent,Neutral,36,In Store,Cynthia Jacobson,"2281 Turner Port Apt. 192
West Katiestad, MO 75830",664-807-2928x680,chasemelissa@example.com,Stacey Ashley,barbara25@example.com,Thursday,58.78589286
2023-02-09 13:00:00,Pizza Pepperoni,3,12.70052315,East,Cash,TRUE,Cloudy,30.61284228,Good,,54,Phone Order,Louis Vaughn,"2207 Kelly Ridge
Whiteburgh, FM 07441",252.482.5220x71427,,Frances Green,bmcneil@example.com,Thursday,38.10156946
2023-02-09 14:00:00,Vanilla Cake,3,19.83826631,West,Online,TRUE,Rainy,20.46762364,Good,,37,Phone Order,Susan Johnson,"645 Michelle Hills
South Williamshire, ND 38232",+1-218-211-1005x1354,tiffanycannon@example.com,Emily Hahn,tiffanycox@example.net,Thursday,59.51479893
2023-02-09 15:00:00,Red Velvet Cake,3,8.473226539,South,Online,FALSE,Cloudy,33.05295036,Excellent,Negative,18,Online Order,Dr. Lisa Cooper,"USS Armstrong
FPO AE 52962",(892)478-2431,danielleharris@example.net,Kayla Green,christopher80@example.net,Thursday,25.41967962
2023-02-09 16:00:00,Fruit Cake,5,19.1381891,South,Cash,FALSE,Rainy,22.07978794,Average,Positive,55,In Store,Pamela Green,"261 Stephanie Loaf
Valerieport, FL 34563",+1-970-778-0995,kenneth11@example.com,Stephanie Long,joshuajohnson@example.net,Thursday,95.69094548
2023-02-09 17:00:00,Carrot Cake,5,5.642563327,East,Online,FALSE,Sunny,21.90967818,Excellent,Positive,37,In Store,Todd Li,"01306 Sarah Plaza Suite 367
Lake Patrick, NH 38149",+1-436-755-9075,charles55@example.com,Kimberly Manning,allen19@example.com,Thursday,28.21281663
2023-02-09 18:00:00,Pizza Pepperoni,1,11.69580335,West,Credit Card,FALSE,Cloudy,22.63508447,Poor,Positive,23,Phone Order,Danielle Miller,"52621 Allen Shores Suite 371
Brianville, WV 67174",267.277.2754x10214,nicoledonovan@example.org,Theresa Ray,barronsharon@example.org,Thursday,11.69580335
2023-02-09 19:00:00,Vanilla Cake,4,6.050052682,South,Cash,TRUE,Cloudy,34.40399538,Excellent,Positive,38,Online Order,Ryan Jimenez,"4331 Shelby Drive Suite 426
Mariaborough, SD 50170",(536)406-0010,hholden@example.net,Charles Bennett,psandoval@example.org,Thursday,24.20021073
2023-02-09 20:00:00,Fruit Cake,3,15.93852114,South,Cash,TRUE,Cloudy,30.3975404,Good,Positive,35,Phone Order,Samantha Butler,"98850 Sara Flat Apt. 255
South Brett, CO 50575",+1-651-524-1061x48608,tmartinez@example.com,Melissa Lopez,oscar04@example.com,Thursday,47.81556343
2023-02-09 21:00:00,Fruit Cake,4,14.12613404,South,Credit Card,FALSE,Cloudy,32.02057303,Excellent,Neutral,55,Phone Order,Denise Kelly,"66337 Alexander Fall
Ryanland, ND 34989",+1-761-349-7673x3670,powellhayden@example.com,Bruce Nguyen,moranjason@example.org,Thursday,56.50453615
2023-02-09 22:00:00,Vanilla Cake,5,15.59951395,North,Online,TRUE,Rainy,25.96452479,Average,Positive,30,In Store,Joseph Vasquez,"USS Schneider
FPO AA 52721",(975)738-4735x504,,John Nguyen,portega@example.com,Thursday,77.99756976
2023-02-09 23:00:00,Cheesecake,5,10.617206,West,Credit Card,FALSE,Rainy,25.04469091,Good,,39,In Store,Jessica Jordan,"8817 Rachel Rapid Apt. 358
South Colleen, MT 46934",(804)705-7639x2855,manderson@example.net,Donna Smith,gibbsvictoria@example.net,Thursday,53.08603
2023-02-10 00:00:00,Red Velvet Cake,5,10.54222901,South,Credit Card,FALSE,Cloudy,23.5172601,Poor,Neutral,40,Phone Order,Allison Zamora,"829 Steven Falls
Port Ryan, HI 17078",378-873-5721x664,davisdestiny@example.com,Caleb Hubbard,ifrazier@example.com,Friday,52.71114505
2023-02-10 01:00:00,Pizza Beef Double decker,4,5.679789184,North,Online,FALSE,Rainy,27.20972042,Average,Neutral,59,Online Order,Katherine Oliver,"054 Blackwell Land
East Victoriatown, GU 09191",629-947-9111x8598,michael07@example.com,Rebecca Cummings,alexanderoconnor@example.org,Friday,22.71915674
2023-02-10 02:00:00,Red Velvet Cake,5,10.24917409,West,Credit Card,FALSE,Cloudy,28.277431,Good,Positive,23,Online Order,Joshua Tyler,"9111 Lindsey Lights Suite 956
Tylerborough, NH 11322",489.284.4855x012,beckyjackson@example.org,Stephanie Mccann,,Friday,51.24587046
